cell,microcell,location_x,location_y,household_number,place_number,Susceptible
99316356322.0,99316355625.0,0.2626954770019353,0.8747660625539935,8,0,34
99316356322.0,99316355616.0,0.2626954770019353,0.8747660625539935,6,1,30
99316356322.0,99316355607.0,0.2626954770019353,0.8747660625539935,9,0,40
99316356322.0,99316355598.0,0.2626954770019353,0.8747660625539935,7,0,33
99316356322.0,99316355589.0,0.2626954770019353,0.8747660625539935,10,0,49
99316356322.0,99316355580.0,0.2626954770019353,0.8747660625539935,7,0,33
99316356322.0,99316355472.0,0.2626954770019353,0.8747660625539935,8,0,33
99316356322.0,99316355463.0,0.2626954770019353,0.8747660625539935,7,0,37
99316356322.0,99316355454.0,0.2626954770019353,0.8747660625539935,6,0,29
99316356322.0,99316355445.0,0.2626954770019353,0.8747660625539935,9,0,40
99316356322.0,99316355436.0,0.2626954770019353,0.8747660625539935,6,0,30
99316356322.0,99316355427.0,0.2626954770019353,0.8747660625539935,9,0,38
99316356322.0,99316355418.0,0.2626954770019353,0.8747660625539935,7,0,31
99316356322.0,99316355409.0,0.2626954770019353,0.8747660625539935,7,0,36
99316356322.0,99316355400.0,0.2626954770019353,0.8747660625539935,7,0,38
99316356322.0,99316355391.0,0.2626954770019353,0.8747660625539935,8,0,41
99316356322.0,99316355382.0,0.2626954770019353,0.8747660625539935,10,0,43
99316356322.0,99316355373.0,0.2626954770019353,0.8747660625539935,9,0,34
99316356322.0,99316355364.0,0.2626954770019353,0.8747660625539935,5,1,23
99316356322.0,99316355355.0,0.2626954770019353,0.8747660625539935,8,0,32
99316356322.0,99316355346.0,0.2626954770019353,0.8747660625539935,7,0,28
99316356322.0,99316355337.0,0.2626954770019353,0.8747660625539935,11,0,44
99316356322.0,99316355328.0,0.2626954770019353,0.8747660625539935,10,0,39
99316356322.0,99316355319.0,0.2626954770019353,0.8747660625539935,5,0,36
99316356322.0,99316355310.0,0.2626954770019353,0.8747660625539935,9,0,30
99316356322.0,99316355301.0,0.2626954770019353,0.8747660625539935,10,0,35
99316356322.0,99316355292.0,0.2626954770019353,0.8747660625539935,9,0,31
99316356322.0,99316355283.0,0.2626954770019353,0.8747660625539935,8,0,33
99316356322.0,99316355274.0,0.2626954770019353,0.8747660625539935,10,0,36
99316356322.0,99316355265.0,0.2626954770019353,0.8747660625539935,12,0,39
99316356322.0,99316355256.0,0.2626954770019353,0.8747660625539935,9,0,35
99316356322.0,99316355247.0,0.2626954770019353,0.8747660625539935,9,1,33
99316356307.0,99316355238.0,0.03199446014432472,0.9401798347292414,10,0,38
99316356307.0,99316465130.0,0.03199446014432472,0.9401798347292414,12,0,42
99316356307.0,99316464650.0,0.03199446014432472,0.9401798347292414,9,0,32
99316356307.0,99316464653.0,0.03199446014432472,0.9401798347292414,11,0,40
99316356307.0,99316465136.0,0.03199446014432472,0.9401798347292414,9,0,35
99316356307.0,99316465145.0,0.03199446014432472,0.9401798347292414,11,0,42
99316356307.0,99316465154.0,0.03199446014432472,0.9401798347292414,9,0,46
99316356307.0,99316465163.0,0.03199446014432472,0.9401798347292414,7,0,25
99316356307.0,99316465172.0,0.03199446014432472,0.9401798347292414,10,0,42
99316356307.0,99316465181.0,0.03199446014432472,0.9401798347292414,9,0,36
99316356307.0,99316465190.0,0.03199446014432472,0.9401798347292414,10,0,32
99316356307.0,99316465199.0,0.03199446014432472,0.9401798347292414,11,0,43
99316356307.0,99316465208.0,0.03199446014432472,0.9401798347292414,8,0,32
99316356307.0,99316465217.0,0.03199446014432472,0.9401798347292414,8,0,32
99316356307.0,99316465226.0,0.03199446014432472,0.9401798347292414,9,0,39
99316356307.0,99316465235.0,0.03199446014432472,0.9401798347292414,7,0,24
99316356307.0,99316465244.0,0.03199446014432472,0.9401798347292414,11,0,41
99316356307.0,99316465253.0,0.03199446014432472,0.9401798347292414,11,0,47
99316356307.0,99316465262.0,0.03199446014432472,0.9401798347292414,9,0,41
99316356307.0,99316465271.0,0.03199446014432472,0.9401798347292414,8,0,33
99316356307.0,99316465280.0,0.03199446014432472,0.9401798347292414,9,0,34
99316356307.0,99316465289.0,0.03199446014432472,0.9401798347292414,7,0,33
99316356307.0,99316465298.0,0.03199446014432472,0.9401798347292414,5,0,21
99316356307.0,99316465307.0,0.03199446014432472,0.9401798347292414,6,0,31
99316356307.0,99316465316.0,0.03199446014432472,0.9401798347292414,9,0,40
99316356307.0,99316465325.0,0.03199446014432472,0.9401798347292414,8,0,34
99316356307.0,99316465334.0,0.03199446014432472,0.9401798347292414,7,0,30
99316356307.0,99316465343.0,0.03199446014432472,0.9401798347292414,8,0,41
99316356307.0,99316465352.0,0.03199446014432472,0.9401798347292414,5,0,27
99316356307.0,99316465361.0,0.03199446014432472,0.9401798347292414,6,0,25
99316356307.0,99316465370.0,0.03199446014432472,0.9401798347292414,6,0,26
99316356307.0,99316465379.0,0.03199446014432472,0.9401798347292414,8,0,34
99316356307.0,99316465388.0,0.03199446014432472,0.9401798347292414,10,0,36
99316356307.0,99316465397.0,0.03199446014432472,0.9401798347292414,9,1,43
99316356307.0,99316465406.0,0.03199446014432472,0.9401798347292414,6,1,26
99316356307.0,99316465415.0,0.03199446014432472,0.9401798347292414,9,0,35
99316356307.0,99316465424.0,0.03199446014432472,0.9401798347292414,7,0,32
99316356307.0,99316465433.0,0.03199446014432472,0.9401798347292414,8,0,34
99316356307.0,99316465442.0,0.03199446014432472,0.9401798347292414,7,0,28
99316356307.0,99316465451.0,0.03199446014432472,0.9401798347292414,7,1,33
99316356307.0,99316465460.0,0.03199446014432472,0.9401798347292414,8,0,35
99316356307.0,99316465469.0,0.03199446014432472,0.9401798347292414,8,0,36
99316356307.0,99316465478.0,0.03199446014432472,0.9401798347292414,8,0,36
99316356307.0,99316465487.0,0.03199446014432472,0.9401798347292414,7,0,29
99316356307.0,99316465496.0,0.03199446014432472,0.9401798347292414,7,1,29
99316356307.0,99316465505.0,0.03199446014432472,0.9401798347292414,10,0,44
99316356307.0,99316465514.0,0.03199446014432472,0.9401798347292414,10,1,46
99316356307.0,99316465523.0,0.03199446014432472,0.9401798347292414,10,0,42
99316356307.0,99316465532.0,0.03199446014432472,0.9401798347292414,8,0,37
99316356307.0,99316465541.0,0.03199446014432472,0.9401798347292414,8,0,35
99316356307.0,99316465550.0,0.03199446014432472,0.9401798347292414,7,0,29
99316356307.0,99316465559.0,0.03199446014432472,0.9401798347292414,7,1,32
99316356307.0,99316465568.0,0.03199446014432472,0.9401798347292414,5,0,20
99316356307.0,99316465577.0,0.03199446014432472,0.9401798347292414,6,0,30
99316356307.0,99316465586.0,0.03199446014432472,0.9401798347292414,8,0,38
99316356307.0,99316465595.0,0.03199446014432472,0.9401798347292414,8,1,35
99316356307.0,99316465604.0,0.03199446014432472,0.9401798347292414,7,1,33
99316356307.0,99316465613.0,0.03199446014432472,0.9401798347292414,6,0,28
99316356307.0,99316465622.0,0.03199446014432472,0.9401798347292414,6,1,33
99316356307.0,99316465631.0,0.03199446014432472,0.9401798347292414,6,1,25
99316356307.0,99316465640.0,0.03199446014432472,0.9401798347292414,9,0,32
99316356307.0,99316465649.0,0.03199446014432472,0.9401798347292414,9,0,44
99316356307.0,99316465658.0,0.03199446014432472,0.9401798347292414,9,1,37
99316356307.0,99316476935.0,0.03199446014432472,0.9401798347292414,8,0,31
99316356307.0,99316476944.0,0.03199446014432472,0.9401798347292414,6,0,30
99316356307.0,99316476953.0,0.03199446014432472,0.9401798347292414,8,0,40
99316356307.0,99316476962.0,0.03199446014432472,0.9401798347292414,8,1,30
99316356307.0,99316476971.0,0.03199446014432472,0.9401798347292414,8,0,34
99316356307.0,99316476980.0,0.03199446014432472,0.9401798347292414,7,0,29
99316356307.0,99316476989.0,0.03199446014432472,0.9401798347292414,5,0,28
99316356307.0,99316476998.0,0.03199446014432472,0.9401798347292414,10,0,39
99316356307.0,99316477007.0,0.03199446014432472,0.9401798347292414,7,0,27
99316356307.0,99316477016.0,0.03199446014432472,0.9401798347292414,9,1,39
99316356307.0,99316477025.0,0.03199446014432472,0.9401798347292414,6,0,24
99316356307.0,99316477034.0,0.03199446014432472,0.9401798347292414,9,0,42
99316356307.0,99316477043.0,0.03199446014432472,0.9401798347292414,8,0,32
99316356307.0,99316477052.0,0.03199446014432472,0.9401798347292414,8,0,30
99316356307.0,99316477061.0,0.03199446014432472,0.9401798347292414,7,0,34
99316356307.0,99316477070.0,0.03199446014432472,0.9401798347292414,6,0,31
99316356307.0,99316477079.0,0.03199446014432472,0.9401798347292414,6,0,33
99316356307.0,99316477088.0,0.03199446014432472,0.9401798347292414,6,0,31
99316356259.0,99316477097.0,0.19462964720322462,0.6129773415893603,5,0,26
99316356259.0,99316550957.0,0.19462964720322462,0.6129773415893603,5,0,27
99316356259.0,99316550663.0,0.19462964720322462,0.6129773415893603,7,0,31
99316356259.0,99316550672.0,0.19462964720322462,0.6129773415893603,7,0,33
99316356259.0,99316550963.0,0.19462964720322462,0.6129773415893603,10,0,43
99316356259.0,99316550972.0,0.19462964720322462,0.6129773415893603,7,0,29
99316356259.0,99316550981.0,0.19462964720322462,0.6129773415893603,10,0,39
99316356259.0,99316550990.0,0.19462964720322462,0.6129773415893603,7,1,29
99316356259.0,99316550999.0,0.19462964720322462,0.6129773415893603,7,1,34
99316356259.0,99316551008.0,0.19462964720322462,0.6129773415893603,9,0,38
99316356259.0,99316551017.0,0.19462964720322462,0.6129773415893603,9,0,43
99316356259.0,99316551026.0,0.19462964720322462,0.6129773415893603,10,0,44
99316356259.0,99316551035.0,0.19462964720322462,0.6129773415893603,10,0,43
99316356259.0,99316551044.0,0.19462964720322462,0.6129773415893603,8,0,34
99316356259.0,99316551053.0,0.19462964720322462,0.6129773415893603,8,1,35
99316356259.0,99316551062.0,0.19462964720322462,0.6129773415893603,9,0,42
99316356259.0,99316551071.0,0.19462964720322462,0.6129773415893603,6,0,26
99316356259.0,99316551080.0,0.19462964720322462,0.6129773415893603,6,1,27
99316356259.0,99316551089.0,0.19462964720322462,0.6129773415893603,6,0,25
99316356259.0,99316551098.0,0.19462964720322462,0.6129773415893603,7,0,28
99316356259.0,99316551107.0,0.19462964720322462,0.6129773415893603,8,0,33
99316356259.0,99316551116.0,0.19462964720322462,0.6129773415893603,7,0,31
99316356259.0,99316551125.0,0.19462964720322462,0.6129773415893603,8,0,37
99316356259.0,99316551134.0,0.19462964720322462,0.6129773415893603,8,0,39
99316356259.0,99316551143.0,0.19462964720322462,0.6129773415893603,7,0,37
99316356259.0,99316551152.0,0.19462964720322462,0.6129773415893603,10,0,37
99316356259.0,99316551161.0,0.19462964720322462,0.6129773415893603,6,0,26
99316356259.0,99316551170.0,0.19462964720322462,0.6129773415893603,10,0,47
99316356259.0,99316551179.0,0.19462964720322462,0.6129773415893603,8,0,29
99316356259.0,99316551188.0,0.19462964720322462,0.6129773415893603,5,0,30
99316356259.0,99316551197.0,0.19462964720322462,0.6129773415893603,7,0,30
99316356259.0,99316551206.0,0.19462964720322462,0.6129773415893603,9,0,35
99316356259.0,99316551215.0,0.19462964720322462,0.6129773415893603,7,0,36
99316356259.0,99316551224.0,0.19462964720322462,0.6129773415893603,6,1,32
99316356259.0,99316551233.0,0.19462964720322462,0.6129773415893603,8,1,35
99316356259.0,99316551242.0,0.19462964720322462,0.6129773415893603,8,0,46
99316356259.0,99316551251.0,0.19462964720322462,0.6129773415893603,7,0,37
99316356259.0,99316551260.0,0.19462964720322462,0.6129773415893603,8,1,37
99316356259.0,99316551269.0,0.19462964720322462,0.6129773415893603,6,0,34
99316356259.0,99316551278.0,0.19462964720322462,0.6129773415893603,6,0,36
99316356259.0,99316551287.0,0.19462964720322462,0.6129773415893603,6,0,32
99316356259.0,99316551296.0,0.19462964720322462,0.6129773415893603,7,0,35
99316356259.0,99316551305.0,0.19462964720322462,0.6129773415893603,6,0,27
99316356259.0,99316551314.0,0.19462964720322462,0.6129773415893603,8,1,36
99316356259.0,99316551323.0,0.19462964720322462,0.6129773415893603,7,0,33
99316356259.0,99316551332.0,0.19462964720322462,0.6129773415893603,4,1,24
99316356259.0,99316551341.0,0.19462964720322462,0.6129773415893603,7,0,36
99316356259.0,99316551350.0,0.19462964720322462,0.6129773415893603,8,0,38
99316356259.0,99316551359.0,0.19462964720322462,0.6129773415893603,7,0,33
99316356259.0,99316551368.0,0.19462964720322462,0.6129773415893603,7,0,33
99316356259.0,99316551377.0,0.19462964720322462,0.6129773415893603,6,1,32
99316356259.0,99316551386.0,0.19462964720322462,0.6129773415893603,9,0,37
99316356259.0,99316551395.0,0.19462964720322462,0.6129773415893603,7,0,32
99316356259.0,99316551404.0,0.19462964720322462,0.6129773415893603,8,0,36
99316356259.0,99316551413.0,0.19462964720322462,0.6129773415893603,5,0,29
99316356259.0,99316551422.0,0.19462964720322462,0.6129773415893603,9,0,42
99316356259.0,99316551431.0,0.19462964720322462,0.6129773415893603,8,0,31
99316356259.0,99316551440.0,0.19462964720322462,0.6129773415893603,8,0,28
99316356259.0,99316551449.0,0.19462964720322462,0.6129773415893603,10,0,37
99316356259.0,99316551458.0,0.19462964720322462,0.6129773415893603,9,0,34
99316356259.0,99316551467.0,0.19462964720322462,0.6129773415893603,9,0,35
99316356259.0,99316551476.0,0.19462964720322462,0.6129773415893603,8,0,38
99316356259.0,99316551485.0,0.19462964720322462,0.6129773415893603,9,0,36
99316356259.0,99316551494.0,0.19462964720322462,0.6129773415893603,7,1,30
99316356259.0,99316551503.0,0.19462964720322462,0.6129773415893603,7,0,31
99316356259.0,99316551512.0,0.19462964720322462,0.6129773415893603,8,0,33
99316356259.0,99316551521.0,0.19462964720322462,0.6129773415893603,5,1,20
99316356259.0,99316551530.0,0.19462964720322462,0.6129773415893603,7,0,32
99316356259.0,99316551539.0,0.19462964720322462,0.6129773415893603,10,0,45
99316356259.0,99316551548.0,0.19462964720322462,0.6129773415893603,9,0,41
99316356259.0,99316551557.0,0.19462964720322462,0.6129773415893603,8,0,38
99316356259.0,99316551566.0,0.19462964720322462,0.6129773415893603,7,1,31
99316356259.0,99316551575.0,0.19462964720322462,0.6129773415893603,7,0,31
99316356259.0,99316551584.0,0.19462964720322462,0.6129773415893603,8,0,35
99316356259.0,99316551593.0,0.19462964720322462,0.6129773415893603,9,1,33
99316356259.0,99316551602.0,0.19462964720322462,0.6129773415893603,7,0,32
99316356259.0,99316551611.0,0.19462964720322462,0.6129773415893603,9,1,40
99316356259.0,99316551620.0,0.19462964720322462,0.6129773415893603,6,0,27
99316356259.0,99316551629.0,0.19462964720322462,0.6129773415893603,8,0,34
99316356259.0,99316551638.0,0.19462964720322462,0.6129773415893603,8,1,34
99316356259.0,99316551647.0,0.19462964720322462,0.6129773415893603,6,0,29
99316356229.0,99316551656.0,0.4713681557014906,0.9562591980273812,7,0,34
99316356229.0,99316634724.0,0.4713681557014906,0.9562591980273812,6,0,25
99316356229.0,99316634634.0,0.4713681557014906,0.9562591980273812,7,0,31
99316356229.0,99316634637.0,0.4713681557014906,0.9562591980273812,7,0,29
99316356229.0,99316634730.0,0.4713681557014906,0.9562591980273812,6,0,30
99316356229.0,99316634739.0,0.4713681557014906,0.9562591980273812,8,0,37
99316356229.0,99316634748.0,0.4713681557014906,0.9562591980273812,6,0,31
99316356229.0,99316634757.0,0.4713681557014906,0.9562591980273812,7,0,35
99316356229.0,99316634766.0,0.4713681557014906,0.9562591980273812,5,0,28
99316356229.0,99316634775.0,0.4713681557014906,0.9562591980273812,6,0,29
99316356229.0,99316634784.0,0.4713681557014906,0.9562591980273812,9,1,40
99316356229.0,99316634793.0,0.4713681557014906,0.9562591980273812,7,0,32
99316356229.0,99316634802.0,0.4713681557014906,0.9562591980273812,6,0,26
99316356229.0,99316634811.0,0.4713681557014906,0.9562591980273812,10,1,45
99316356229.0,99316634820.0,0.4713681557014906,0.9562591980273812,7,0,29
99316356229.0,99316634829.0,0.4713681557014906,0.9562591980273812,6,0,30
99316356229.0,99316634838.0,0.4713681557014906,0.9562591980273812,9,0,44
99316356229.0,99316634847.0,0.4713681557014906,0.9562591980273812,7,0,35
99316356229.0,99316634856.0,0.4713681557014906,0.9562591980273812,6,0,33
99316356229.0,99316634865.0,0.4713681557014906,0.9562591980273812,7,0,30
99316356229.0,99316634874.0,0.4713681557014906,0.9562591980273812,7,0,35
99316356229.0,99316634883.0,0.4713681557014906,0.9562591980273812,6,0,29
99316356229.0,99316634892.0,0.4713681557014906,0.9562591980273812,8,0,33
99316356229.0,99316634901.0,0.4713681557014906,0.9562591980273812,8,0,42
99316356229.0,99316634910.0,0.4713681557014906,0.9562591980273812,8,1,33
99316356229.0,99316634919.0,0.4713681557014906,0.9562591980273812,8,0,37
99316356229.0,99316634928.0,0.4713681557014906,0.9562591980273812,7,1,30
99316356229.0,99316634937.0,0.4713681557014906,0.9562591980273812,6,0,32
99316356229.0,99316634946.0,0.4713681557014906,0.9562591980273812,5,0,27
99316356229.0,99316634955.0,0.4713681557014906,0.9562591980273812,9,1,45
99316356229.0,99316634964.0,0.4713681557014906,0.9562591980273812,8,0,39
99316356229.0,99316634973.0,0.4713681557014906,0.9562591980273812,8,0,43
99316356229.0,99316634982.0,0.4713681557014906,0.9562591980273812,5,0,28
99316356229.0,99316634991.0,0.4713681557014906,0.9562591980273812,5,0,29
99316356229.0,99316635000.0,0.4713681557014906,0.9562591980273812,6,0,32
99316356229.0,99316635009.0,0.4713681557014906,0.9562591980273812,7,1,38
99316356229.0,99316635018.0,0.4713681557014906,0.9562591980273812,7,0,39
99316356229.0,99316635027.0,0.4713681557014906,0.9562591980273812,7,0,40
99316356229.0,99316635036.0,0.4713681557014906,0.9562591980273812,6,0,35
99316356229.0,99316635045.0,0.4713681557014906,0.9562591980273812,8,0,36
99316356229.0,99316635054.0,0.4713681557014906,0.9562591980273812,8,0,30
99316356229.0,99316635063.0,0.4713681557014906,0.9562591980273812,9,0,47
99316356229.0,99316635072.0,0.4713681557014906,0.9562591980273812,6,0,29
99316356229.0,99316635081.0,0.4713681557014906,0.9562591980273812,6,0,30
99316356229.0,99316635090.0,0.4713681557014906,0.9562591980273812,8,0,34
99316356229.0,99316635099.0,0.4713681557014906,0.9562591980273812,6,0,27
99316356229.0,99316635108.0,0.4713681557014906,0.9562591980273812,7,0,29
99316356229.0,99316635117.0,0.4713681557014906,0.9562591980273812,8,0,31
99316356229.0,99316635126.0,0.4713681557014906,0.9562591980273812,9,0,37
99316356229.0,99316635135.0,0.4713681557014906,0.9562591980273812,7,0,31
99316356229.0,99316635144.0,0.4713681557014906,0.9562591980273812,7,0,33
99316356229.0,99316635153.0,0.4713681557014906,0.9562591980273812,9,0,42
99316356229.0,99316635162.0,0.4713681557014906,0.9562591980273812,5,0,26
99316356229.0,99316635171.0,0.4713681557014906,0.9562591980273812,8,0,36
99316356229.0,99316635180.0,0.4713681557014906,0.9562591980273812,8,1,40
99316356229.0,99316635189.0,0.4713681557014906,0.9562591980273812,8,0,33
99316356229.0,99316635198.0,0.4713681557014906,0.9562591980273812,8,0,33
99316356229.0,99316635207.0,0.4713681557014906,0.9562591980273812,7,0,33
99316356229.0,99316635216.0,0.4713681557014906,0.9562591980273812,7,0,34
99316356229.0,99316635225.0,0.4713681557014906,0.9562591980273812,4,0,19
99316356229.0,99316635234.0,0.4713681557014906,0.9562591980273812,8,0,37
99316356229.0,99316635243.0,0.4713681557014906,0.9562591980273812,8,0,34
99316356229.0,99316635252.0,0.4713681557014906,0.9562591980273812,5,0,22
99316356229.0,99316635261.0,0.4713681557014906,0.9562591980273812,7,0,37
99316356229.0,99316635270.0,0.4713681557014906,0.9562591980273812,8,0,33
99316356229.0,99316635279.0,0.4713681557014906,0.9562591980273812,7,0,34
99316356229.0,99316635288.0,0.4713681557014906,0.9562591980273812,8,0,38
99316356229.0,99316635297.0,0.4713681557014906,0.9562591980273812,7,1,33
99316356229.0,99316635306.0,0.4713681557014906,0.9562591980273812,4,0,21
99316356229.0,99316635315.0,0.4713681557014906,0.9562591980273812,8,0,37
99316356229.0,99316635324.0,0.4713681557014906,0.9562591980273812,7,0,33
99316356229.0,99316635333.0,0.4713681557014906,0.9562591980273812,10,0,41
99316356229.0,99316635342.0,0.4713681557014906,0.9562591980273812,8,0,43
99316356229.0,99316635351.0,0.4713681557014906,0.9562591980273812,6,0,27
99316356229.0,99316635360.0,0.4713681557014906,0.9562591980273812,8,0,35
99316356229.0,99316635369.0,0.4713681557014906,0.9562591980273812,6,0,30
99316356229.0,99316635378.0,0.4713681557014906,0.9562591980273812,7,0,36
99316356229.0,99316635387.0,0.4713681557014906,0.9562591980273812,7,0,27
99316356229.0,99316635396.0,0.4713681557014906,0.9562591980273812,6,0,32
99316356229.0,99316635405.0,0.4713681557014906,0.9562591980273812,8,0,35
99316356229.0,99316635414.0,0.4713681557014906,0.9562591980273812,8,0,39
99316356199.0,99316635423.0,0.24514801989745127,0.3983100570133833,6,0,29
99316356199.0,99316712232.0,0.24514801989745127,0.3983100570133833,7,1,30
99316356199.0,99316711434.0,0.24514801989745127,0.3983100570133833,5,0,27
99316356199.0,99316711437.0,0.24514801989745127,0.3983100570133833,6,0,31
99316356199.0,99316712238.0,0.24514801989745127,0.3983100570133833,6,0,31
99316356199.0,99316712247.0,0.24514801989745127,0.3983100570133833,6,0,31
99316356199.0,99316712256.0,0.24514801989745127,0.3983100570133833,7,0,36
99316356199.0,99316712265.0,0.24514801989745127,0.3983100570133833,8,0,37
99316356199.0,99316712274.0,0.24514801989745127,0.3983100570133833,7,0,39
99316356199.0,99316712283.0,0.24514801989745127,0.3983100570133833,9,0,40
99316356199.0,99316712292.0,0.24514801989745127,0.3983100570133833,7,0,32
99316356199.0,99316712301.0,0.24514801989745127,0.3983100570133833,7,0,35
99316356199.0,99316712310.0,0.24514801989745127,0.3983100570133833,7,0,36
99316356199.0,99316712319.0,0.24514801989745127,0.3983100570133833,6,0,33
99316356199.0,99316712328.0,0.24514801989745127,0.3983100570133833,8,0,42
99316356199.0,99316712337.0,0.24514801989745127,0.3983100570133833,8,0,35
99316356199.0,99316712346.0,0.24514801989745127,0.3983100570133833,6,0,41
99316356199.0,99316712355.0,0.24514801989745127,0.3983100570133833,9,0,51
99316356199.0,99316712364.0,0.24514801989745127,0.3983100570133833,7,0,34
99316356199.0,99316712373.0,0.24514801989745127,0.3983100570133833,4,1,24
99316356199.0,99316712382.0,0.24514801989745127,0.3983100570133833,7,0,35
99316356199.0,99316712391.0,0.24514801989745127,0.3983100570133833,6,1,31
99316356199.0,99316712400.0,0.24514801989745127,0.3983100570133833,5,0,33
99316356199.0,99316712409.0,0.24514801989745127,0.3983100570133833,6,0,38
99316356199.0,99316712418.0,0.24514801989745127,0.3983100570133833,6,0,43
99316356199.0,99316712427.0,0.24514801989745127,0.3983100570133833,7,0,46
99316356199.0,99316712436.0,0.24514801989745127,0.3983100570133833,5,0,25
99316356199.0,99316712445.0,0.24514801989745127,0.3983100570133833,7,1,34
99316356199.0,99316720650.0,0.24514801989745127,0.3983100570133833,7,0,30
99316356199.0,99316720659.0,0.24514801989745127,0.3983100570133833,8,0,38
99316356199.0,99316720668.0,0.24514801989745127,0.3983100570133833,7,0,30
99316356199.0,99316720677.0,0.24514801989745127,0.3983100570133833,9,1,35
99316356199.0,99316720686.0,0.24514801989745127,0.3983100570133833,6,0,33
99316356199.0,99316720695.0,0.24514801989745127,0.3983100570133833,7,0,36
99316356199.0,99316720704.0,0.24514801989745127,0.3983100570133833,9,0,39
99316356199.0,99316720713.0,0.24514801989745127,0.3983100570133833,9,1,43
99316356199.0,99316720722.0,0.24514801989745127,0.3983100570133833,8,0,41
99316356199.0,99316720731.0,0.24514801989745127,0.3983100570133833,6,0,30
99316356199.0,99316720740.0,0.24514801989745127,0.3983100570133833,8,0,41
99316356199.0,99316720749.0,0.24514801989745127,0.3983100570133833,9,0,38
99316356199.0,99316720758.0,0.24514801989745127,0.3983100570133833,8,0,39
99316356199.0,99316720767.0,0.24514801989745127,0.3983100570133833,8,0,39
