cell,microcell,location_x,location_y,household_number,place_number,Susceptible
8,4,1,0,3,3,17
8,5,1,0,3,3,17
8,6,1,0,3,3,17
8,7,1,0,3,3,17
8,8,1,0,3,3,17
9,0,1,1,3,3,17
9,1,1,1,3,3,17
9,2,1,1,3,3,17
9,3,1,1,3,3,17
9,4,1,1,3,3,17
9,5,1,1,3,3,17
9,6,1,1,3,3,17
9,7,1,1,3,3,17
9,8,1,1,3,3,17
10,0,1,2,3,3,17
10,1,1,2,3,3,17
10,2,1,2,3,3,17
10,3,1,2,3,3,17
10,4,1,2,3,3,17
10,5,1,2,3,3,17
10,6,1,2,3,3,17
10,7,1,2,3,3,17
10,8,1,2,3,3,17
11,0,1,3,3,3,17
11,1,1,3,3,3,17
11,2,1,3,3,3,17
11,3,1,3,3,3,17
11,4,1,3,3,3,17
11,5,1,3,3,3,17
11,6,1,3,3,3,17
11,7,1,3,3,3,17
11,8,1,3,3,3,17
12,0,1,4,3,3,17
12,1,1,4,3,3,17
12,2,1,4,3,3,17
12,3,1,4,3,3,17
12,4,1,4,3,3,17
12,5,1,4,3,3,17
12,6,1,4,3,3,17
12,7,1,4,3,3,17
12,8,1,4,3,3,17
13,0,1,5,3,3,17
13,1,1,5,3,3,17
13,2,1,5,3,3,17
13,3,1,5,3,3,17
13,4,1,5,3,3,17
13,5,1,5,3,3,17
13,6,1,5,3,3,17
13,7,1,5,3,3,17
13,8,1,5,3,3,17
14,0,1,6,3,3,17
14,1,1,6,3,3,17
14,2,1,6,3,3,17
14,3,1,6,3,3,17
14,4,1,6,3,3,17
14,5,1,6,3,3,17
14,6,1,6,3,3,17
14,7,1,6,3,3,17
14,8,1,6,3,3,17
15,0,1,7,3,3,17
15,1,1,7,3,3,17
15,2,1,7,3,3,17
15,3,1,7,3,3,17
15,4,1,7,3,3,17
15,5,1,7,3,3,17
15,6,1,7,3,3,17
15,7,1,7,3,3,17
15,8,1,7,3,3,17
16,0,2,0,3,3,17
16,1,2,0,3,3,17
16,2,2,0,3,3,17
16,3,2,0,3,3,17
16,4,2,0,3,3,17
16,5,2,0,3,3,17
16,6,2,0,3,3,17
16,7,2,0,3,3,17
16,8,2,0,3,3,17
17,0,2,1,3,3,17
17,1,2,1,3,3,17
17,2,2,1,3,3,17
17,3,2,1,3,3,17
17,4,2,1,3,3,17
17,5,2,1,3,3,17
17,6,2,1,3,3,17
17,7,2,1,3,3,17
17,8,2,1,3,3,17
18,0,2,2,3,3,17
18,1,2,2,3,3,17
18,2,2,2,3,3,17
18,3,2,2,3,3,17
18,4,2,2,3,3,17
18,5,2,2,3,3,17
18,6,2,2,3,3,17
18,7,2,2,3,3,17
18,8,2,2,3,3,17
19,0,2,3,3,3,17
19,1,2,3,3,3,17
19,2,2,3,3,3,17
19,3,2,3,3,3,17
19,4,2,3,3,3,17
19,5,2,3,3,3,17
19,6,2,3,3,3,17
19,7,2,3,3,3,17
19,8,2,3,3,3,17
20,0,2,4,3,3,17
20,1,2,4,3,3,17
20,2,2,4,3,3,17
20,3,2,4,3,3,17
20,4,2,4,3,3,17
20,5,2,4,3,3,17
20,6,2,4,3,3,17
20,7,2,4,3,3,17
20,8,2,4,3,3,17
21,0,2,5,3,3,17
21,1,2,5,3,3,17
21,2,2,5,3,3,17
21,3,2,5,3,3,17
21,4,2,5,3,3,17
21,5,2,5,3,3,17
21,6,2,5,3,3,17
21,7,2,5,3,3,17
21,8,2,5,3,3,17
22,0,2,6,3,3,17
22,1,2,6,3,3,17
22,2,2,6,3,3,17
22,3,2,6,3,3,17
22,4,2,6,3,3,17
22,5,2,6,3,3,17
22,6,2,6,3,3,17
22,7,2,6,3,3,17
22,8,2,6,3,3,17
23,0,2,7,3,3,17
23,1,2,7,3,3,17
23,2,2,7,3,3,17
23,3,2,7,3,3,17
23,4,2,7,3,3,17
23,5,2,7,3,3,17
23,6,2,7,3,3,17
23,7,2,7,3,3,17
23,8,2,7,3,3,17
24,0,3,0,3,3,17
24,1,3,0,3,3,17
24,2,3,0,3,3,17
24,3,3,0,3,3,17
24,4,3,0,3,3,17
24,5,3,0,3,3,17
24,6,3,0,3,3,17
24,7,3,0,3,3,17
24,8,3,0,3,3,17
25,0,3,1,3,3,17
25,1,3,1,3,3,17
25,2,3,1,3,3,17
25,3,3,1,3,3,17
25,4,3,1,3,3,17
25,5,3,1,3,3,17
25,6,3,1,3,3,17
25,7,3,1,3,3,17
25,8,3,1,3,3,17
26,0,3,2,3,3,17
26,1,3,2,3,3,17
26,2,3,2,3,3,17
26,3,3,2,3,3,17
26,4,3,2,3,3,17
26,5,3,2,3,3,17
26,6,3,2,3,3,17
26,7,3,2,3,3,17
26,8,3,2,3,3,17
27,0,3,3,3,3,17
27,1,3,3,3,3,17
27,2,3,3,3,3,17
27,3,3,3,3,3,17
27,4,3,3,3,3,17
27,5,3,3,3,3,17
27,6,3,3,3,3,17
27,7,3,3,3,3,17
27,8,3,3,3,3,17
28,0,3,4,3,3,17
28,1,3,4,3,3,17
28,2,3,4,3,3,17
28,3,3,4,3,3,17
28,4,3,4,3,3,17
28,5,3,4,3,3,17
28,6,3,4,3,3,17
28,7,3,4,3,3,17
28,8,3,4,3,3,17
29,0,3,5,3,3,17
29,1,3,5,3,3,17
29,2,3,5,3,3,17
29,3,3,5,3,3,17
29,4,3,5,3,3,17
29,5,3,5,3,3,17
29,6,3,5,3,3,17
29,7,3,5,3,3,17
29,8,3,5,3,3,17
30,0,3,6,3,3,17
30,1,3,6,3,3,17
30,2,3,6,3,3,17
30,3,3,6,3,3,17
30,4,3,6,3,3,17
30,5,3,6,3,3,17
30,6,3,6,3,3,17
30,7,3,6,3,3,17
30,8,3,6,3,3,17
31,0,3,7,3,3,17
31,1,3,7,3,3,17
31,2,3,7,3,3,17
31,3,3,7,3,3,17
31,4,3,7,3,3,17
31,5,3,7,3,3,17
31,6,3,7,3,3,17
31,7,3,7,3,3,17
31,8,3,7,3,3,17
32,0,4,0,3,3,17
32,1,4,0,3,3,17
32,2,4,0,3,3,17
32,3,4,0,3,3,17
32,4,4,0,3,3,17
32,5,4,0,3,3,17
32,6,4,0,3,3,17
32,7,4,0,3,3,17
32,8,4,0,3,3,17
33,0,4,1,3,3,17
33,1,4,1,3,3,17
33,2,4,1,3,3,17
33,3,4,1,3,3,17
33,4,4,1,3,3,17
33,5,4,1,3,3,17
33,6,4,1,3,3,17
33,7,4,1,3,3,17
33,8,4,1,3,3,17
34,0,4,2,3,3,17
34,1,4,2,3,3,17
34,2,4,2,3,3,17
34,3,4,2,3,3,17
34,4,4,2,3,3,17
34,5,4,2,3,3,17
34,6,4,2,3,3,17
34,7,4,2,3,3,17
34,8,4,2,3,3,17
35,0,4,3,3,3,17
35,1,4,3,3,3,17
35,2,4,3,3,3,17
35,3,4,3,3,3,17
35,4,4,3,3,3,17
35,5,4,3,3,3,17
35,6,4,3,3,3,17
35,7,4,3,3,3,17
35,8,4,3,3,3,17
36,0,4,4,3,3,17
36,1,4,4,3,3,17
36,2,4,4,3,3,17
36,3,4,4,3,3,17
36,4,4,4,3,3,17
36,5,4,4,3,3,17
36,6,4,4,3,3,17
36,7,4,4,3,3,17
36,8,4,4,3,3,17
37,0,4,5,3,3,17
37,1,4,5,3,3,17
37,2,4,5,3,3,17
37,3,4,5,3,3,17
37,4,4,5,3,3,17
37,5,4,5,3,3,17
37,6,4,5,3,3,17
37,7,4,5,3,3,17
37,8,4,5,3,3,17
38,0,4,6,3,3,17
38,1,4,6,3,3,17
38,2,4,6,3,3,17
38,3,4,6,3,3,17
38,4,4,6,3,3,17
38,5,4,6,3,3,17
38,6,4,6,3,3,17
38,7,4,6,3,3,17
38,8,4,6,3,3,17
39,0,4,7,3,3,17
39,1,4,7,3,3,17
39,2,4,7,3,3,17
39,3,4,7,3,3,17
39,4,4,7,3,3,17
39,5,4,7,3,3,17
39,6,4,7,3,3,17
39,7,4,7,3,3,17
39,8,4,7,3,3,17
40,0,5,0,3,3,17
40,1,5,0,3,3,17
40,2,5,0,3,3,17
40,3,5,0,3,3,17
40,4,5,0,3,3,17
40,5,5,0,3,3,17
40,6,5,0,3,3,17
40,7,5,0,3,3,17
40,8,5,0,3,3,17
41,0,5,1,3,3,17
41,1,5,1,3,3,17
41,2,5,1,3,3,17
41,3,5,1,3,3,17
41,4,5,1,3,3,17
41,5,5,1,3,3,17
41,6,5,1,3,3,17
41,7,5,1,3,3,17
41,8,5,1,3,3,17
42,0,5,2,3,3,17
42,1,5,2,3,3,17
42,2,5,2,3,3,17
42,3,5,2,3,3,17
42,4,5,2,3,3,17
42,5,5,2,3,3,17
42,6,5,2,3,3,17
42,7,5,2,3,3,17
42,8,5,2,3,3,17
43,0,5,3,3,3,17
43,1,5,3,3,3,17
43,2,5,3,3,3,17
43,3,5,3,3,3,17
43,4,5,3,3,3,17
43,5,5,3,3,3,17
43,6,5,3,3,3,17
43,7,5,3,3,3,17
43,8,5,3,3,3,17
44,0,5,4,3,3,17
44,1,5,4,3,3,17
44,2,5,4,3,3,17
44,3,5,4,3,3,17
44,4,5,4,3,3,17
44,5,5,4,3,3,17
44,6,5,4,3,3,17
44,7,5,4,3,3,17
44,8,5,4,3,3,17
45,0,5,5,3,3,17
45,1,5,5,3,3,17
45,2,5,5,3,3,17
45,3,5,5,3,3,17
45,4,5,5,3,3,17
45,5,5,5,3,3,17
45,6,5,5,3,3,17
45,7,5,5,3,3,17
45,8,5,5,3,3,17
46,0,5,6,3,3,17
46,1,5,6,3,3,17
46,2,5,6,3,3,17
46,3,5,6,3,3,17
46,4,5,6,3,3,17
46,5,5,6,3,3,17
46,6,5,6,3,3,17
46,7,5,6,3,3,17
46,8,5,6,3,3,17
47,0,5,7,3,3,17
47,1,5,7,3,3,17
47,2,5,7,3,3,17
47,3,5,7,3,3,17
47,4,5,7,3,3,17
47,5,5,7,3,3,17
47,6,5,7,3,3,17
47,7,5,7,3,3,17
47,8,5,7,3,3,17
48,0,6,0,3,3,17
48,1,6,0,3,3,17
48,2,6,0,3,3,17
48,3,6,0,3,3,17
48,4,6,0,3,3,17
48,5,6,0,3,3,17
48,6,6,0,3,3,17
48,7,6,0,3,3,17
48,8,6,0,3,3,17
49,0,6,1,3,3,17
49,1,6,1,3,3,17
49,2,6,1,3,3,17
49,3,6,1,3,3,17
49,4,6,1,3,3,17
49,5,6,1,3,3,17
49,6,6,1,3,3,17
49,7,6,1,3,3,17
49,8,6,1,3,3,17
50,0,6,2,3,3,17
50,1,6,2,3,3,17
50,2,6,2,3,3,17
50,3,6,2,3,3,17
50,4,6,2,3,3,17
50,5,6,2,3,3,17
50,6,6,2,3,3,17
50,7,6,2,3,3,17
50,8,6,2,3,3,17
51,0,6,3,3,3,17
51,1,6,3,3,3,17
51,2,6,3,3,3,17
51,3,6,3,3,3,17
51,4,6,3,3,3,17
51,5,6,3,3,3,17
51,6,6,3,3,3,17
51,7,6,3,3,3,17
51,8,6,3,3,3,17
52,0,6,4,3,3,17
52,1,6,4,3,3,17
52,2,6,4,3,3,17
52,3,6,4,3,3,17
52,4,6,4,3,3,17
52,5,6,4,3,3,17
52,6,6,4,3,3,17
52,7,6,4,3,3,17
52,8,6,4,3,3,17
53,0,6,5,3,3,17
53,1,6,5,3,3,17
53,2,6,5,3,3,17
53,3,6,5,3,3,17
53,4,6,5,3,3,17
53,5,6,5,3,3,17
53,6,6,5,3,3,17
53,7,6,5,3,3,17
53,8,6,5,3,3,17
54,0,6,6,3,3,17
54,1,6,6,3,3,17
54,2,6,6,3,3,17
54,3,6,6,3,3,17
54,4,6,6,3,3,17
54,5,6,6,3,3,17
54,6,6,6,3,3,17
54,7,6,6,3,3,17
54,8,6,6,3,3,17
55,0,6,7,3,3,17
55,1,6,7,3,3,17
55,2,6,7,3,3,17
55,3,6,7,3,3,17
55,4,6,7,3,3,17
55,5,6,7,3,3,17
55,6,6,7,3,3,17
55,7,6,7,3,3,17
55,8,6,7,3,3,17
56,0,7,0,3,3,17
56,1,7,0,3,3,17
56,2,7,0,3,3,17
56,3,7,0,3,3,17
56,4,7,0,3,3,17
56,5,7,0,3,3,17
56,6,7,0,3,3,17
56,7,7,0,3,3,17
56,8,7,0,3,3,17
57,0,7,1,3,3,17
57,1,7,1,3,3,17
57,2,7,1,3,3,17
57,3,7,1,3,3,17
57,4,7,1,3,3,17
57,5,7,1,3,3,17
57,6,7,1,3,3,17
57,7,7,1,3,3,17
57,8,7,1,3,3,17
58,0,7,2,3,3,17
58,1,7,2,3,3,17
58,2,7,2,3,3,17
58,3,7,2,3,3,17
58,4,7,2,3,3,17
58,5,7,2,3,3,17
58,6,7,2,3,3,17
58,7,7,2,3,3,17
58,8,7,2,3,3,17
59,0,7,3,3,3,17
59,1,7,3,3,3,17
59,2,7,3,3,3,17
59,3,7,3,3,3,17
59,4,7,3,3,3,17
59,5,7,3,3,3,17
59,6,7,3,3,3,17
59,7,7,3,3,3,17
59,8,7,3,3,3,17
60,0,7,4,3,3,17
60,1,7,4,3,3,17
60,2,7,4,3,3,17
60,3,7,4,3,3,17
60,4,7,4,3,3,17
60,5,7,4,3,3,17
60,6,7,4,3,3,17
60,7,7,4,3,3,17
60,8,7,4,3,3,17
61,0,7,5,3,3,17
61,1,7,5,3,3,17
61,2,7,5,3,3,17
61,3,7,5,3,3,17
61,4,7,5,3,3,17
61,5,7,5,3,3,17
61,6,7,5,3,3,17
61,7,7,5,3,3,17
61,8,7,5,3,3,17
62,0,7,6,3,3,17
62,1,7,6,3,3,17
62,2,7,6,3,3,17
62,3,7,6,3,3,17
62,4,7,6,3,3,17
62,5,7,6,3,3,17
62,6,7,6,3,3,17
62,7,7,6,3,3,17
62,8,7,6,3,3,17
63,0,7,7,3,3,17
63,1,7,7,3,3,17
63,2,7,7,3,3,17
63,3,7,7,3,3,17
63,4,7,7,3,3,17
63,5,7,7,3,3,17
63,6,7,7,3,3,17
63,7,7,7,3,3,17
63,8,7,7,3,3,17
