cell,microcell,location_x,location_y,household_number,Susceptible
8730986250623,8730986232854,0.6724354047312854,0.24828321183968183,26,51
8730986250623,8730986232863,0.6724354047312854,0.24828321183968183,27,59
8730986250623,8730986232872,0.6724354047312854,0.24828321183968183,25,56
8730986250623,8730986232881,0.6724354047312854,0.24828321183968183,26,63
8730986250623,8730986232890,0.6724354047312854,0.24828321183968183,24,60
8730986250623,8730986232899,0.6724354047312854,0.24828321183968183,27,54
8730986250623,8730986232908,0.6724354047312854,0.24828321183968183,24,55
8730986250623,8730986232917,0.6724354047312854,0.24828321183968183,25,53
8730986250623,8730986232926,0.6724354047312854,0.24828321183968183,27,71
8730986250623,8730986232935,0.6724354047312854,0.24828321183968183,28,58
8730986250623,8730986232944,0.6724354047312854,0.24828321183968183,27,61
8730986250623,8730986232953,0.6724354047312854,0.24828321183968183,25,57
8730986250623,8730986232962,0.6724354047312854,0.24828321183968183,25,57
8730986250623,8730986232971,0.6724354047312854,0.24828321183968183,25,59
8730986250623,8730986232980,0.6724354047312854,0.24828321183968183,24,44
8730986250623,8730986232989,0.6724354047312854,0.24828321183968183,28,53
8730986250623,8730986232998,0.6724354047312854,0.24828321183968183,24,57
8730986250623,8730986233007,0.6724354047312854,0.24828321183968183,27,58
8730986250623,8730986233016,0.6724354047312854,0.24828321183968183,28,66
8730986250623,8730986233025,0.6724354047312854,0.24828321183968183,26,62
8730986250623,8730986233034,0.6724354047312854,0.24828321183968183,26,59
8730986250623,8730986233043,0.6724354047312854,0.24828321183968183,23,39
8730986250623,8730986233052,0.6724354047312854,0.24828321183968183,24,47
8730986250623,8730986233061,0.6724354047312854,0.24828321183968183,27,66
8730986250623,8730986233070,0.6724354047312854,0.24828321183968183,27,51
8730986250623,8730986233079,0.6724354047312854,0.24828321183968183,24,59
8730986250623,8730986201604,0.6724354047312854,0.24828321183968183,24,54
8730986250623,8730986201613,0.6724354047312854,0.24828321183968183,26,50
8730986250623,8730986201622,0.6724354047312854,0.24828321183968183,23,44
8730986250623,8730986201631,0.6724354047312854,0.24828321183968183,22,53
8730986250623,8730986201640,0.6724354047312854,0.24828321183968183,25,56
8730986250623,8730986201649,0.6724354047312854,0.24828321183968183,25,59
8730986250623,8730986201658,0.6724354047312854,0.24828321183968183,25,62
8730986250623,8730986201667,0.6724354047312854,0.24828321183968183,28,66
8730986250623,8730986201676,0.6724354047312854,0.24828321183968183,26,67
8730986250623,8730986201685,0.6724354047312854,0.24828321183968183,29,68
8730986250623,8730986201694,0.6724354047312854,0.24828321183968183,25,57
8730986250623,8730986201703,0.6724354047312854,0.24828321183968183,27,57
8730986250623,8730986201712,0.6724354047312854,0.24828321183968183,25,64
8730986250623,8730986201721,0.6724354047312854,0.24828321183968183,24,62
8730986250623,8730986201730,0.6724354047312854,0.24828321183968183,24,66
8730986250623,8730986201739,0.6724354047312854,0.24828321183968183,26,67
8730986250623,8730986201748,0.6724354047312854,0.24828321183968183,28,63
8730986250623,8730986201757,0.6724354047312854,0.24828321183968183,27,70
8730986250623,8730986201766,0.6724354047312854,0.24828321183968183,26,61
8730986224125,8730986229706,0.629028022831535,0.2748650776569722,29,63
8730986224125,8730986099734,0.629028022831535,0.2748650776569722,25,49
8730986224125,8730986099716,0.629028022831535,0.2748650776569722,27,48
8730986224125,8730986099731,0.629028022831535,0.2748650776569722,24,53
8730986224125,8730986099827,0.629028022831535,0.2748650776569722,27,68
8730986224125,8730986099836,0.629028022831535,0.2748650776569722,28,62
8730986224125,8730986099845,0.629028022831535,0.2748650776569722,27,62
8730986224125,8730986099854,0.629028022831535,0.2748650776569722,24,62
8730986224125,8730986099863,0.629028022831535,0.2748650776569722,26,49
8730986224125,8730986099872,0.629028022831535,0.2748650776569722,27,66
8730986224125,8730986099881,0.629028022831535,0.2748650776569722,24,52
8730986224125,8730986099890,0.629028022831535,0.2748650776569722,26,63
8730986224125,8730986099899,0.629028022831535,0.2748650776569722,28,60
8730986224125,8730986099908,0.629028022831535,0.2748650776569722,27,63
8730986224125,8730986099917,0.629028022831535,0.2748650776569722,27,53
8730986224125,8730986099926,0.629028022831535,0.2748650776569722,26,60
8730986224125,8730986099935,0.629028022831535,0.2748650776569722,24,52
8730986224125,8730986099944,0.629028022831535,0.2748650776569722,25,53
8730986224125,8730986099953,0.629028022831535,0.2748650776569722,27,54
8730986224125,8730986099962,0.629028022831535,0.2748650776569722,25,58
8730986224125,8730986101255,0.629028022831535,0.2748650776569722,23,49
8730986224125,8730986101264,0.629028022831535,0.2748650776569722,24,55
8730986224125,8730986101273,0.629028022831535,0.2748650776569722,22,53
8730986224125,8730986101282,0.629028022831535,0.2748650776569722,28,57
8730986224125,8730986101291,0.629028022831535,0.2748650776569722,26,48
8730986224125,8730986101300,0.629028022831535,0.2748650776569722,25,52
8730986224125,8730986101309,0.629028022831535,0.2748650776569722,29,64
8730986224125,8730986101318,0.629028022831535,0.2748650776569722,25,48
8730986224125,8730986101327,0.629028022831535,0.2748650776569722,25,59
8730986224125,8730986101336,0.629028022831535,0.2748650776569722,19,50
8730986224125,8730986101345,0.629028022831535,0.2748650776569722,25,56
8730986224125,8730986101354,0.629028022831535,0.2748650776569722,27,54
8730986224125,8730986101363,0.629028022831535,0.2748650776569722,26,54
8730986224125,8730986101372,0.629028022831535,0.2748650776569722,28,57
8730986224125,8730986101381,0.629028022831535,0.2748650776569722,28,72
8730986224125,8730986101390,0.629028022831535,0.2748650776569722,26,49
8730986224125,8730986101399,0.629028022831535,0.2748650776569722,25,61
8730986224125,8730986101408,0.629028022831535,0.2748650776569722,26,60
8730986224125,8730986101417,0.629028022831535,0.2748650776569722,26,62
8730986224125,8730986101426,0.629028022831535,0.2748650776569722,27,66
8730986224125,8730986101435,0.629028022831535,0.2748650776569722,25,55
8730986224125,8730986101444,0.629028022831535,0.2748650776569722,25,61
8730986224125,8730986101453,0.629028022831535,0.2748650776569722,26,60
8730986224125,8730986101462,0.629028022831535,0.2748650776569722,26,63
8730986224125,8730986101471,0.629028022831535,0.2748650776569722,25,52
8730986224125,8730986101480,0.629028022831535,0.2748650776569722,27,62
8730986224125,8730986101489,0.629028022831535,0.2748650776569722,27,58
8730986224125,8730986101498,0.629028022831535,0.2748650776569722,24,52
8730986224125,8730986070279,0.629028022831535,0.2748650776569722,25,57
8730986224125,8730986070288,0.629028022831535,0.2748650776569722,28,65
8730986224125,8730986070297,0.629028022831535,0.2748650776569722,26,62
8730986224125,8730986070306,0.629028022831535,0.2748650776569722,29,81
8730986224125,8730986070315,0.629028022831535,0.2748650776569722,23,48
8730986224125,8730986070324,0.629028022831535,0.2748650776569722,24,56
8730986224125,8730986070333,0.629028022831535,0.2748650776569722,30,66
8730986224125,8730986070342,0.629028022831535,0.2748650776569722,25,54
8730986224125,8730986070351,0.629028022831535,0.2748650776569722,28,61
8730986224125,8730986070360,0.629028022831535,0.2748650776569722,26,58
8730986224125,8730986070369,0.629028022831535,0.2748650776569722,29,83
8730986224125,8730986070378,0.629028022831535,0.2748650776569722,27,74
8730986224125,8730986070387,0.629028022831535,0.2748650776569722,24,55
8730986224125,8730986070396,0.629028022831535,0.2748650776569722,21,46
8730986224125,8730986070405,0.629028022831535,0.2748650776569722,28,65
8730986224125,8730986070414,0.629028022831535,0.2748650776569722,27,62
8730986224125,8730986070423,0.629028022831535,0.2748650776569722,23,64
8730986224125,8730986070432,0.629028022831535,0.2748650776569722,25,48
8730986224125,8730986070441,0.629028022831535,0.2748650776569722,24,56
8730986224125,8730986070450,0.629028022831535,0.2748650776569722,25,58
8730986224125,8730986070459,0.629028022831535,0.2748650776569722,25,55
8730986224125,8730986070468,0.629028022831535,0.2748650776569722,26,64
8730986224125,8730986070477,0.629028022831535,0.2748650776569722,22,44
8730986224125,8730986070486,0.629028022831535,0.2748650776569722,26,56
8730986224125,8730986070495,0.629028022831535,0.2748650776569722,24,60
8730986224125,8730986070504,0.629028022831535,0.2748650776569722,27,71
8730986224125,8730986070513,0.629028022831535,0.2748650776569722,23,59
8730986224125,8730986070522,0.629028022831535,0.2748650776569722,27,55
8730986224125,8730986072071,0.629028022831535,0.2748650776569722,22,46
8730986224125,8730986072080,0.629028022831535,0.2748650776569722,27,66
8730986224125,8730986072089,0.629028022831535,0.2748650776569722,24,59
8730986224125,8730986072098,0.629028022831535,0.2748650776569722,22,54
8730986224125,8730986072107,0.629028022831535,0.2748650776569722,26,60
8730986229538,8730986097324,0.17031764792621706,0.4687942992573725,25,63
8730986229538,8730985967638,0.17031764792621706,0.4687942992573725,26,53
8730986229538,8730985967626,0.17031764792621706,0.4687942992573725,21,48
8730986229538,8730985967635,0.17031764792621706,0.4687942992573725,27,64
8730986229538,8730985967713,0.17031764792621706,0.4687942992573725,26,59
8730986229538,8730985967722,0.17031764792621706,0.4687942992573725,28,60
8730986229538,8730985967731,0.17031764792621706,0.4687942992573725,27,71
8730986229538,8730985967740,0.17031764792621706,0.4687942992573725,27,81
8730986229538,8730985967749,0.17031764792621706,0.4687942992573725,25,57
8730986229538,8730985967758,0.17031764792621706,0.4687942992573725,25,58
8730986229538,8730985967767,0.17031764792621706,0.4687942992573725,25,67
8730986229538,8730985967776,0.17031764792621706,0.4687942992573725,24,53
8730986229538,8730985967785,0.17031764792621706,0.4687942992573725,27,61
8730986229538,8730985967794,0.17031764792621706,0.4687942992573725,28,61
8730986229538,8730985967803,0.17031764792621706,0.4687942992573725,21,55
8730986229538,8730985967812,0.17031764792621706,0.4687942992573725,27,72
8730986229538,8730985967821,0.17031764792621706,0.4687942992573725,25,51
8730986229538,8730985967830,0.17031764792621706,0.4687942992573725,26,61
8730986229538,8730985967839,0.17031764792621706,0.4687942992573725,24,58
8730986229538,8730985967848,0.17031764792621706,0.4687942992573725,27,49
8730986229538,8730985967857,0.17031764792621706,0.4687942992573725,28,56
8730986229538,8730985967866,0.17031764792621706,0.4687942992573725,26,63
8730986229538,8730985969927,0.17031764792621706,0.4687942992573725,28,59
8730986229538,8730985969936,0.17031764792621706,0.4687942992573725,24,61
8730986229538,8730985969945,0.17031764792621706,0.4687942992573725,23,47
8730986229538,8730985969954,0.17031764792621706,0.4687942992573725,24,55
8730986229538,8730985969963,0.17031764792621706,0.4687942992573725,28,62
8730986229538,8730985969972,0.17031764792621706,0.4687942992573725,24,48
8730986229538,8730985969981,0.17031764792621706,0.4687942992573725,25,57
8730986229538,8730985969990,0.17031764792621706,0.4687942992573725,23,49
8730986229538,8730985969999,0.17031764792621706,0.4687942992573725,26,57
8730986229538,8730985970008,0.17031764792621706,0.4687942992573725,26,63
8730986229538,8730985970017,0.17031764792621706,0.4687942992573725,27,67
8730986229538,8730985970026,0.17031764792621706,0.4687942992573725,24,51
8730986229538,8730985970035,0.17031764792621706,0.4687942992573725,25,63
8730986229538,8730985970044,0.17031764792621706,0.4687942992573725,26,63
8730986229538,8730985970053,0.17031764792621706,0.4687942992573725,23,56
8730986229538,8730985970062,0.17031764792621706,0.4687942992573725,25,58
8730986229538,8730985970071,0.17031764792621706,0.4687942992573725,28,66
8730986229538,8730985970080,0.17031764792621706,0.4687942992573725,25,58
8730986229538,8730985970089,0.17031764792621706,0.4687942992573725,26,70
8730986229538,8730985970098,0.17031764792621706,0.4687942992573725,27,59
8730986229538,8730985970107,0.17031764792621706,0.4687942992573725,27,68
8730986229538,8730985970116,0.17031764792621706,0.4687942992573725,24,55
8730986229538,8730985970125,0.17031764792621706,0.4687942992573725,26,64
8730986229538,8730985970134,0.17031764792621706,0.4687942992573725,27,65
8730986229538,8730985970143,0.17031764792621706,0.4687942992573725,25,57
8730986229538,8730985970152,0.17031764792621706,0.4687942992573725,27,60
8730986229538,8730985970161,0.17031764792621706,0.4687942992573725,28,70
8730986229538,8730985970170,0.17031764792621706,0.4687942992573725,26,59
8730986229538,8730985971463,0.17031764792621706,0.4687942992573725,24,46
8730986229538,8730985971472,0.17031764792621706,0.4687942992573725,21,45
8730986229538,8730985971481,0.17031764792621706,0.4687942992573725,28,75
8730986229538,8730985971490,0.17031764792621706,0.4687942992573725,23,53
8730986229538,8730985971499,0.17031764792621706,0.4687942992573725,23,58
8730986229538,8730985971508,0.17031764792621706,0.4687942992573725,29,82
8730986229538,8730985971517,0.17031764792621706,0.4687942992573725,24,52
8730986229538,8730985971526,0.17031764792621706,0.4687942992573725,25,45
8730986229538,8730985971535,0.17031764792621706,0.4687942992573725,27,64
8730986229538,8730985971544,0.17031764792621706,0.4687942992573725,23,51
8730986229538,8730985971553,0.17031764792621706,0.4687942992573725,24,45
8730986229538,8730985971562,0.17031764792621706,0.4687942992573725,22,45
8730986229538,8730985971571,0.17031764792621706,0.4687942992573725,25,57
8730986229538,8730985971580,0.17031764792621706,0.4687942992573725,27,65
8730986229538,8730985971589,0.17031764792621706,0.4687942992573725,26,60
8730986229538,8730985971598,0.17031764792621706,0.4687942992573725,27,53
8730986229538,8730985971607,0.17031764792621706,0.4687942992573725,28,65
8730986229538,8730985971616,0.17031764792621706,0.4687942992573725,28,60
8730986229538,8730985971625,0.17031764792621706,0.4687942992573725,28,63
8730986229538,8730985971634,0.17031764792621706,0.4687942992573725,27,50
8730986229538,8730985971643,0.17031764792621706,0.4687942992573725,28,73
8730986229538,8730985971652,0.17031764792621706,0.4687942992573725,25,64
8730986229538,8730985971661,0.17031764792621706,0.4687942992573725,27,66
8730986229538,8730985971670,0.17031764792621706,0.4687942992573725,25,53
8730986229538,8730985971679,0.17031764792621706,0.4687942992573725,27,62
8730986229538,8730985971688,0.17031764792621706,0.4687942992573725,24,54
8730986229538,8730985971697,0.17031764792621706,0.4687942992573725,26,51
8730986229538,8730985971706,0.17031764792621706,0.4687942992573725,25,55
8730986229538,8730985940231,0.17031764792621706,0.4687942992573725,26,76
8730986229538,8730985940240,0.17031764792621706,0.4687942992573725,27,77
8730986229538,8730985940249,0.17031764792621706,0.4687942992573725,28,61
8730986229571,8730985965725,0.9389215519989197,0.10791443056624028,26,58
8730986229571,8730985838355,0.9389215519989197,0.10791443056624028,24,57
8730986229571,8730985838340,0.9389215519989197,0.10791443056624028,22,53
8730986229571,8730985838358,0.9389215519989197,0.10791443056624028,27,70
8730986229571,8730985838484,0.9389215519989197,0.10791443056624028,22,43
8730986229571,8730985838493,0.9389215519989197,0.10791443056624028,27,65
8730986229571,8730985838502,0.9389215519989197,0.10791443056624028,25,54
8730986229571,8730985838511,0.9389215519989197,0.10791443056624028,27,62
8730986229571,8730985838520,0.9389215519989197,0.10791443056624028,24,52
8730986229571,8730985838529,0.9389215519989197,0.10791443056624028,25,53
8730986229571,8730985838538,0.9389215519989197,0.10791443056624028,28,76
8730986229571,8730985838547,0.9389215519989197,0.10791443056624028,23,43
8730986229571,8730985838556,0.9389215519989197,0.10791443056624028,27,63
8730986229571,8730985838565,0.9389215519989197,0.10791443056624028,23,53
8730986229571,8730985838574,0.9389215519989197,0.10791443056624028,26,47
8730986229571,8730985838583,0.9389215519989197,0.10791443056624028,29,73
8730986229571,8730985807876,0.9389215519989197,0.10791443056624028,30,55
8730986229571,8730985807885,0.9389215519989197,0.10791443056624028,23,47
8730986229571,8730985807894,0.9389215519989197,0.10791443056624028,26,62
8730986229571,8730985807903,0.9389215519989197,0.10791443056624028,22,53
8730986229571,8730985807912,0.9389215519989197,0.10791443056624028,28,57
8730986229571,8730985807921,0.9389215519989197,0.10791443056624028,26,58
8730986229571,8730985807930,0.9389215519989197,0.10791443056624028,26,62
8730986229571,8730985807939,0.9389215519989197,0.10791443056624028,29,63
8730986229571,8730985807948,0.9389215519989197,0.10791443056624028,26,64
8730986229571,8730985807957,0.9389215519989197,0.10791443056624028,22,57
8730986229571,8730985807966,0.9389215519989197,0.10791443056624028,23,44
8730986229571,8730985807975,0.9389215519989197,0.10791443056624028,29,66
8730986229571,8730985807984,0.9389215519989197,0.10791443056624028,21,45
8730986229571,8730985807993,0.9389215519989197,0.10791443056624028,21,45
8730986229571,8730985808002,0.9389215519989197,0.10791443056624028,26,61
8730986229571,8730985808011,0.9389215519989197,0.10791443056624028,27,59
8730986229571,8730985808020,0.9389215519989197,0.10791443056624028,27,69
8730986229571,8730985808029,0.9389215519989197,0.10791443056624028,24,58
8730986229571,8730985808038,0.9389215519989197,0.10791443056624028,28,58
8730986229571,8730985808047,0.9389215519989197,0.10791443056624028,25,55
8730986229571,8730985808056,0.9389215519989197,0.10791443056624028,26,60
8730986229571,8730985808065,0.9389215519989197,0.10791443056624028,28,77
8730986229571,8730985808074,0.9389215519989197,0.10791443056624028,23,59
8730986229571,8730985808083,0.9389215519989197,0.10791443056624028,24,46
8730986229571,8730985808092,0.9389215519989197,0.10791443056624028,23,56
8730986229571,8730985808101,0.9389215519989197,0.10791443056624028,25,74
8730986229571,8730985808110,0.9389215519989197,0.10791443056624028,23,60
8730986229571,8730985808119,0.9389215519989197,0.10791443056624028,24,55
8730986229571,8730985809412,0.9389215519989197,0.10791443056624028,28,76
8730986229571,8730985809421,0.9389215519989197,0.10791443056624028,30,61
8730986229571,8730985809430,0.9389215519989197,0.10791443056624028,24,52
8730986229571,8730985809439,0.9389215519989197,0.10791443056624028,27,57
8730986229571,8730985809448,0.9389215519989197,0.10791443056624028,28,68
8730986229571,8730985809457,0.9389215519989197,0.10791443056624028,28,62
8730986229571,8730985809466,0.9389215519989197,0.10791443056624028,26,51
8730986229571,8730985809475,0.9389215519989197,0.10791443056624028,27,56
8730986229571,8730985809484,0.9389215519989197,0.10791443056624028,24,53
8730986229571,8730985809493,0.9389215519989197,0.10791443056624028,24,43
8730986229571,8730985809502,0.9389215519989197,0.10791443056624028,27,59
8730986229571,8730985809511,0.9389215519989197,0.10791443056624028,25,46
8730986229571,8730985809520,0.9389215519989197,0.10791443056624028,25,69
8730986229571,8730985809529,0.9389215519989197,0.10791443056624028,28,51
8730986229571,8730985809538,0.9389215519989197,0.10791443056624028,25,55
8730986229571,8730985809547,0.9389215519989197,0.10791443056624028,23,47
8730986229571,8730985809556,0.9389215519989197,0.10791443056624028,26,55
8730986229571,8730985809565,0.9389215519989197,0.10791443056624028,28,65
8730986229571,8730985809574,0.9389215519989197,0.10791443056624028,24,45
8730986229571,8730985809583,0.9389215519989197,0.10791443056624028,23,41
8730986229571,8730985809592,0.9389215519989197,0.10791443056624028,22,43
8730986229571,8730985809601,0.9389215519989197,0.10791443056624028,27,64
8730986229571,8730985809610,0.9389215519989197,0.10791443056624028,26,67
8730986229571,8730985809619,0.9389215519989197,0.10791443056624028,25,68
8730986229571,8730985809628,0.9389215519989197,0.10791443056624028,27,69
8730986229571,8730985809637,0.9389215519989197,0.10791443056624028,27,61
8730986229571,8730985809646,0.9389215519989197,0.10791443056624028,27,62
8730986229571,8730985809655,0.9389215519989197,0.10791443056624028,22,49
8730986229571,8730985810948,0.9389215519989197,0.10791443056624028,28,64
8730986229571,8730985810957,0.9389215519989197,0.10791443056624028,27,58
8730986229571,8730985810966,0.9389215519989197,0.10791443056624028,26,63
8730986229571,8730985810975,0.9389215519989197,0.10791443056624028,29,73
8730986229571,8730985810984,0.9389215519989197,0.10791443056624028,25,58
8730986229571,8730985810993,0.9389215519989197,0.10791443056624028,27,62
8730986229571,8730985811002,0.9389215519989197,0.10791443056624028,24,56
8730986229571,8730985811011,0.9389215519989197,0.10791443056624028,26,69
8730986229571,8730985811020,0.9389215519989197,0.10791443056624028,29,75
8730986229604,8730985836493,0.14046963109556754,0.8337599139019943,28,68
8730986229604,8730985707542,0.14046963109556754,0.8337599139019943,28,52
8730986229604,8730985707530,0.14046963109556754,0.8337599139019943,24,56
8730986229604,8730985707539,0.14046963109556754,0.8337599139019943,28,58
8730986229604,8730985707689,0.14046963109556754,0.8337599139019943,26,63
8730986229604,8730985707698,0.14046963109556754,0.8337599139019943,26,60
8730986229604,8730985707707,0.14046963109556754,0.8337599139019943,23,49
8730986229604,8730985707716,0.14046963109556754,0.8337599139019943,24,55
8730986229604,8730985707725,0.14046963109556754,0.8337599139019943,25,63
8730986229604,8730985707734,0.14046963109556754,0.8337599139019943,27,65
8730986229604,8730985707743,0.14046963109556754,0.8337599139019943,28,76
8730986229604,8730985707752,0.14046963109556754,0.8337599139019943,23,50
8730986229604,8730985707761,0.14046963109556754,0.8337599139019943,24,45
8730986229604,8730985707770,0.14046963109556754,0.8337599139019943,24,59
8730986229604,8730985709063,0.14046963109556754,0.8337599139019943,25,55
8730986229604,8730985709072,0.14046963109556754,0.8337599139019943,26,57
8730986229604,8730985709081,0.14046963109556754,0.8337599139019943,24,68
8730986229604,8730985709090,0.14046963109556754,0.8337599139019943,27,60
8730986229604,8730985709099,0.14046963109556754,0.8337599139019943,26,67
8730986229604,8730985709108,0.14046963109556754,0.8337599139019943,29,68
8730986229604,8730985709117,0.14046963109556754,0.8337599139019943,27,70
8730986229604,8730985709126,0.14046963109556754,0.8337599139019943,24,53
8730986229604,8730985709135,0.14046963109556754,0.8337599139019943,23,33
8730986229604,8730985709144,0.14046963109556754,0.8337599139019943,25,57
8730986229604,8730985709153,0.14046963109556754,0.8337599139019943,27,52
8730986229604,8730985709162,0.14046963109556754,0.8337599139019943,27,61
8730986229604,8730985709171,0.14046963109556754,0.8337599139019943,27,70
8730986229604,8730985709180,0.14046963109556754,0.8337599139019943,25,50
8730986229604,8730985709189,0.14046963109556754,0.8337599139019943,24,60
8730986229604,8730985709198,0.14046963109556754,0.8337599139019943,27,71
8730986229604,8730985709207,0.14046963109556754,0.8337599139019943,27,70
8730986229604,8730985709216,0.14046963109556754,0.8337599139019943,24,63
8730986229604,8730985709225,0.14046963109556754,0.8337599139019943,27,68
8730986229604,8730985709234,0.14046963109556754,0.8337599139019943,29,59
8730986229604,8730985709243,0.14046963109556754,0.8337599139019943,27,70
8730986229604,8730985709252,0.14046963109556754,0.8337599139019943,24,60
8730986229604,8730985709261,0.14046963109556754,0.8337599139019943,27,66
8730986229604,8730985709270,0.14046963109556754,0.8337599139019943,29,67
8730986229604,8730985709279,0.14046963109556754,0.8337599139019943,22,50
8730986229604,8730985709288,0.14046963109556754,0.8337599139019943,23,63
8730986229604,8730985709297,0.14046963109556754,0.8337599139019943,26,57
8730986229604,8730985709306,0.14046963109556754,0.8337599139019943,25,58
8730986229604,8730985677831,0.14046963109556754,0.8337599139019943,26,64
8730986229604,8730985677840,0.14046963109556754,0.8337599139019943,26,48
8730986229604,8730985677849,0.14046963109556754,0.8337599139019943,27,55
8730986229604,8730985677858,0.14046963109556754,0.8337599139019943,28,68
8730986229604,8730985677867,0.14046963109556754,0.8337599139019943,28,60
8730986229604,8730985677876,0.14046963109556754,0.8337599139019943,27,53
8730986229604,8730985677885,0.14046963109556754,0.8337599139019943,29,63
8730986229604,8730985677894,0.14046963109556754,0.8337599139019943,25,62
8730986229604,8730985677903,0.14046963109556754,0.8337599139019943,26,63
8730986229604,8730985677912,0.14046963109556754,0.8337599139019943,23,62
8730986229604,8730985677921,0.14046963109556754,0.8337599139019943,29,63
8730986229604,8730985677930,0.14046963109556754,0.8337599139019943,27,59
8730986229604,8730985677939,0.14046963109556754,0.8337599139019943,28,54
8730986229604,8730985677948,0.14046963109556754,0.8337599139019943,26,57
8730986229604,8730985677957,0.14046963109556754,0.8337599139019943,23,51
8730986229604,8730985677966,0.14046963109556754,0.8337599139019943,25,64
8730986229604,8730985677975,0.14046963109556754,0.8337599139019943,29,70
8730986229604,8730985677984,0.14046963109556754,0.8337599139019943,26,53
8730986229604,8730985677993,0.14046963109556754,0.8337599139019943,25,52
8730986229604,8730985678002,0.14046963109556754,0.8337599139019943,29,67
8730986229604,8730985678011,0.14046963109556754,0.8337599139019943,26,61
8730986229604,8730985678020,0.14046963109556754,0.8337599139019943,26,51
8730986229604,8730985678029,0.14046963109556754,0.8337599139019943,26,60
8730986229604,8730985678038,0.14046963109556754,0.8337599139019943,24,51
8730986229604,8730985678047,0.14046963109556754,0.8337599139019943,21,47
8730986229604,8730985678056,0.14046963109556754,0.8337599139019943,27,51
8730986229604,8730985678065,0.14046963109556754,0.8337599139019943,27,59
8730986229604,8730985678074,0.14046963109556754,0.8337599139019943,26,56
8730986229604,8730985679623,0.14046963109556754,0.8337599139019943,28,58
8730986229604,8730985679632,0.14046963109556754,0.8337599139019943,26,50
8730986229604,8730985679641,0.14046963109556754,0.8337599139019943,28,60
8730986229604,8730985679650,0.14046963109556754,0.8337599139019943,29,66
8730986229604,8730985679659,0.14046963109556754,0.8337599139019943,27,59
8730986229604,8730985679668,0.14046963109556754,0.8337599139019943,23,52
8730986229604,8730985679677,0.14046963109556754,0.8337599139019943,26,45
8730986229604,8730985679686,0.14046963109556754,0.8337599139019943,25,58
8730986229604,8730985679695,0.14046963109556754,0.8337599139019943,26,42
8730986229604,8730985679704,0.14046963109556754,0.8337599139019943,26,68
8730986229604,8730985679713,0.14046963109556754,0.8337599139019943,26,58
8730986229637,8730985705400,0.43814945488742074,0.9116226790930436,28,59
8730986229637,8730985575958,0.43814945488742074,0.9116226790930436,25,49
8730986229637,8730985575949,0.43814945488742074,0.9116226790930436,28,50
8730986229637,8730985576162,0.43814945488742074,0.9116226790930436,27,63
8730986229637,8730985576171,0.43814945488742074,0.9116226790930436,29,72
8730986229637,8730985576180,0.43814945488742074,0.9116226790930436,27,56
8730986229637,8730985576189,0.43814945488742074,0.9116226790930436,24,44
